,id,owner,reels_id,has_audio,video_url,views,caption,comment,timestamp,likes,location,pinned,product_type
255,254,"{'id': '1605847837', 'username': 'downunder.horsemanship'}",3643180635628655639,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQO3vr-eQ8rVOmrl3KmB6RSkxrzaPSypUbxqULrpKWWp795SRiFOndz7wnW6ehASbuBkGlez9O5ij0weZY6ZbXAzmUsZ0gzoBtkaNE0.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=102&vs=1128270716004761_4286122323&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wQzQ0MjAyNjc5QjM3MDIzOTYzQjlGM0NBNTk2QjM4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRHVFNHgwNVFtMlR2Q1lqQUpSUlRxSVU1MnctYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtK3%2FMGy3dA%2FFQIoAkMzLBdAYWVP3ztkWhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIZqCfRUhnBPlm4Ih66FTC6iQVj252rRV0priBFFOqdRg&oe=683E36F4&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'Academy Horse Training: Tire Obstacle With Glider\n\nProfessional Clinician Jeff Davis and Serena teach Glider how to stand on a tire. The exercise is a good challenge to further build a horse’s confidence and to teach him to pay close attention to where he’s placing his feet.\n\nWatch the full training session now plus others on the Downunder Horsemanship app or the No Worries Club website ➡️ www.noworriesclub.com The video is in the Applying the Method category.\n\n#ApplyTheMethod #downunderhorsemanship #clintonanderson #horsetrainer #horsetraining #horsemanship #horse #academyhorse'}}]},{'count': 5},2025-05-29 13:17:42,1137,null,,clips
256,255,"{'id': '1605847837', 'username': 'downunder.horsemanship'}",3642819054436098244,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNI1_6PeV0P4-W-BWlaKH8g-FsR7uTDsEyxIUrnfHyKtrFF4QHz5cmTETF7wrAsuOYYXRqI3gTBpsYuZ3TO3i7GFvkyPAVV2mbyv-g.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=1283501097119450_881529918&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zNzREMzE0QzIyN0U3MDc5NDI2RDVGQTc1QTM0OTBBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTzd0MkIzcW9kdVpib1VFQUVfamFOM2xaLUZ3YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtKp%2Ffjf2dA%2FFQIoAkMzLBdAcuEWhysCDBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJXtsr5ekgfXJsPdU7WQWGJuRyg7YdVzzMZgtNzBD-Z3A&oe=683E3E38&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': 'Lessons Learned: An Old-School Icon\n\nBob Avila was one of the rare trainers who crossed over into multiple disciplines. Not only did he train and show in a variety of western disciplines, but he had great success doing it.\n\n#ApplyTheMethod #downunderhorsemanship #clintonanderson #horsetrainer #horsemanship #horsetraining #horse #bobavila #lessonslearned'}}]}",{'count': 5},2025-05-29 01:20:01,343,null,,clips
257,256,"{'id': '1605847837', 'username': 'downunder.horsemanship'}",3641695701395262472,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMoogIBt7R32Mh3HhKAUY_C6G6rVK6LEJBaA_YkaYi4GL70-WFBGBsClab2ay8JfD-iwNLFAlABD7Fwsj_P2JnSR8-lwbvUdjSZIFY.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=106&vs=624093324010832_2020543993&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80QTQ5RjY2MzQ4MEFEQTBDRUU2QkVGN0FGM0NCQzNBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRVVUNlIwTHgyZ0g2N29HQUotNmVvSmNIU2h5YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtKCiZOzztA%2FFQIoAkMzLBdAdM1P3ztkWhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIeInGbUcA8hr9iBDc83N0K1M0NZekxyHHh9KMX3SODjA&oe=683E327E&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': 'Q&A: Horse is Touchy About Having Her Feet Handled \n\nProfessional Clinician Jeff Davis answers: I have a 5-year-old mare who picks up her feet very quickly. She’s OK with swinging ropes around her feet and legs, but as soon as I touch her legs, she picks up the foot very quickly. How do I teach her to slow down so I can actually get a grip on her foot?\n\nHave a question? Email it to journal@noworriesclub.com\n\n#ApplyTheMethod #downunderhorsemanship #clintonanderson #horsetrainer #horsemanship #horsetraining #qanda'}}]}",{'count': 2},2025-05-27 12:08:18,1224,null,,clips
258,257,"{'id': '1605847837', 'username': 'downunder.horsemanship'}",3641382385023680326,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQN7dXo0BTsf4toBM2mT8sck0Ti8n04c6WwuFEPUxcksmHq56WmeXkiQMDIx_iGe6pUcwKVFjsgovB29b-udP9r9o1y29EcqjV2iP6o.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=106&vs=23984171157854266_3538587728&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yODRCMTgxQjU3QjcxRjE2MzA4RUIwQ0RFMzVGQTFBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRWRmMGgwNFE1NkktVDhHQUJjREFRclNSZmhSYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtLJ85nMy9A%2FFQIoAkMzLBdAKtkWhysCDBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJ89jQrFb1yPLZBXymDG3nIfuJqGiDriyY85hzkJYHrQA&oe=683E23BD&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'Focus on you and your horsemanship goals 🖤\n\n#applythemethod #downunderhorsemanship #clintonanderson #horse #horsetrainer #success #seinfeld'}}]},{'count': 0},2025-05-27 01:43:59,1160,null,,clips
259,258,"{'id': '1605847837', 'username': 'downunder.horsemanship'}",3640657440404509788,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQM0-_v92Ym3TNqNbNHbMtKnUQouwTdOvZRIXdI_PbKzFgqVEC_qytFqKe0YfATZli_r9bR2Xq0lI3WIJDhd-KJo4hSzDR6yodFBPsg.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=100&vs=1391763005473260_3634383071&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRjQ4QUM5MkNENUFFNTdBODNGMDUwRDkwNkJFNDFBN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRlhSemgwTFlDZUJROHdEQU9yVlpnUlFVOGdmYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtKG57L4wdA%2FFQIoAkMzLBdAVoAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLR_Uyds5QF83sI1DH61SQQojKGwA8Kvh17g_PRL7kYvA&oe=683E240F&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': 'If you can’t get the horse to back up correctly with softness, there’s no point in taking them through the turn.\n\nWatch the full “Futurity Training Session #1 With Bailey” on the Downunder Horsemanship app or the No Worries Club website ➡ www.noworriesclub.com The training session is under the video category “Performance Horse Series: Reined Cow Horses.”\n\n#ApplyTheMethod #downunderhorsemanship #clintonanderson #horse #horsetrainer #horsemanship #horsetraining #cowhorse'}}]}",{'count': 13},2025-05-26 01:44:13,3990,null,,clips
260,259,"{'id': '1605847837', 'username': 'downunder.horsemanship'}",3639970038346369898,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQO7iIuFucDjFs_DLom2xHRMnXv5FpaLnBDlukCyLIWwYwYeX3YITtRVyhVz4eCtXnHguH1tudITY7JhVRPULHdN0IT-wKS4xl8FKvA.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=108&vs=1629215594448915_3474988777&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85NTRGMEEyMzdCNTAxQTkxOTNDNzkyRTNERjgyMUJBQV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRXp3MWgxeWk0aW4xY2dGQUkzcklfSndCdnM3YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtLF64HjutA%2FFQIoAkMzLBdANb2yLQ5WBBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJ-jp5yQzOcIg_GU60PfXoxeuWJOxySsDIEl12ExkluKQ&oe=683E4456&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '🔥\n #applythemethod #downunderhorsemanship #clintonanderson #horsetraining #horsetrainer #horsemanship #cowhorse'}}]},{'count': 0},2025-05-25 02:58:17,894,null,,clips
261,260,"{'id': '1605847837', 'username': 'downunder.horsemanship'}",3639542843392630277,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPHPMjLoQ3O_2kzL_LnkN2gFQhWIPXoEuH1Rqbqj0etE1GuSlUmTYWwS0V3VZPfRWasdDzRiNIWkWUaMX15fMVGfcHPnyOPsQJBcs4.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=102&vs=4233452853549173_1094416043&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CQzQ4RENFQzBCMjk5QkIxODREN0YwQkI3QkJDMjQ4M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRHdZMlIyVWdfVDc5ZTBCQUNjMFR2aG5QbXRqYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtKzv6OIttA%2FFQIoAkMzLBdAVoAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJi1ceC4tsXENGlnds5XC8VXhczunKjqDBmCC6bJHswJg&oe=683E2C82&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'Keep one hand on the saddle horn during a colt’s first fourteen rides.\n\nThis is an excerpt from Ten’s second ride in the Dirt-Road Training Series. Watch the full training session on the Downunder Horsemanship app or the No Worries Club website ➡️ www.noworriesclub.com \n\n#ApplyTheMethod #downunderhorsemanship #clintonanderson #horse #horsemanship #horsetrainer #horsetraining'}}]},{'count': 5},2025-05-24 12:50:09,710,null,,clips
262,261,"{'id': '3992784933', 'username': 'tmreining'}",3644101097728330817,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMkk_K8DY85W6tKtkRYiY1dcO567YeKwk7TF5ekSOF9gdjqNg6AHJbSxQoYP_s7YLYWQJInCxJj8WqbAZiW-BLRBpeP0Z4uXVMwR6s.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=104&vs=644935015168017_3964072152&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CRDQzODA3MzZENEZFRDc5NjA0MjFBRjgyRTRFNTM5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HR3hrN1Izbk53bVVZc2tGQUdSREpIbEFiemhIYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJorkgYHF8%2FE%2FFQIoAkMzLBdAMtU%2FfO2RaBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfI5YdFMH14KdyZUrDLQDFNiGbTIXjTtBUCavLArmvcxhg&oe=683E4202&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': '🤠 𝙈𝙖𝙙𝙚 𝙩𝙤 𝙗𝙚 𝙜𝙧𝙚𝙖𝙩!\n\n🎩👒 𝙎𝙝𝙤𝙧𝙩𝙮’𝙨 𝘾𝙖𝙗𝙤𝙮 𝙃𝙖𝙩𝙩𝙚𝙧𝙮 has been part of our journey every step of the way! \n\nThank you, Shorty’s, for years of partnership — and for crafting the highest quality hats in the game.\n________________\n\n#TomMcCutcheonReiningHorses  #TMRH  #BookNowPayLater  #Cinch  #RodPatrickBoots  #MagnaWave  #BackOnTrack  #BlueBonnetFeeds  #StallGrazer  #JustStitchIt  #DiamondWoolPads  #ShortysCaboyHattery  #MaschkeSaddles  #SummitAnimalHealth  #Therasage  #ShowStoppin  #TherapyCornerStore  #MultiradianceLasers  #TCS  #Shapleys  #QuailHollowTack  #SpaldingFlyPredators  #NautilusEquineSpa  #TexasRepublicBank  #BankingLikeItOuttaBe  #PurpleMediaGroup'}}]}",{'count': 0},2025-05-30 19:45:54,133,null,,clips
263,262,"{'id': '3992784933', 'username': 'tmreining'}",3643429227311385789,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQN87F3LQFASQj0Bcn1sA1x5NcElrq_1KDbRTMhxLh98dTdR2lG5jQAu_swRqTI0hZ0_PptGuxvybU0YpBObaQyrcArsIvLdoJSKvtk.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=110&vs=729321279534346_4121483563&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GMjQ4MkZDQkExNTcyMUMzOTg3QUFCOUM0MDQwQTdBRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRm5pN3gxUWtPQm1HTVVEQUd5aU15TFN1MVppYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJq67zd%2B6wI5AFQIoAkMzLBdANOZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLJzJs2DmoQdjDyXNrKG0Rxpzc5wwZ_aHDaKrt9hweq7w&oe=683E4AA6&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': '𝙁𝙧𝙚𝙨𝙝 𝙙𝙞𝙧𝙩, 𝙜𝙤𝙤𝙙 𝙝𝙤𝙧𝙨𝙚𝙨, 𝙖𝙣𝙙 𝙖 𝘿𝙞𝙖𝙢𝙤𝙣𝙙 𝙒𝙤𝙤𝙡 𝙋𝙖𝙙 — 𝙩𝙝𝙖𝙩’𝙨 𝙖𝙡𝙡 𝙬𝙚 𝙣𝙚𝙚𝙙! 🐴✨\n\nWhen performance matters, this pad is always on the barn checklist. Reliable, comfortable, and built to last!\n______________________\n\n#TomMcCutcheonReiningHorses  #TMRH  #BookNowPayLater  #Cinch  #RodPatrickBoots  #MagnaWave  #BackOnTrack  #BlueBonnetFeeds  #StallGrazer  #JustStitchIt  #DiamondWoolPads  #ShortysCaboyHattery  #MaschkeSaddles  #SummitAnimalHealth  #Therasage  #ShowStoppin  #TherapyCornerStore  #MultiradianceLasers  #TCS  #Shapleys  #QuailHollowTack  #SpaldingFlyPredators  #NautilusEquineSpa  #TexasRepublicBank  #BankingLikeItOuttaBe  #PurpleMediaGroup'}}]}",{'count': 0},2025-05-29 21:30:53,298,null,,clips
264,263,"{'id': '3992784933', 'username': 'tmreining'}",3641813823036019942,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQMUv8bhKFWFxAqe6hhH3XylN5qvfCsBb4-lHsXO87VsrHZlDBMfHAsT9N0xBhBAR0tKrLL70zdh6hx7m5TM_A1WZoTNA8fR2buEuqo.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=110&vs=1379272953294185_513462350&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82QjRFNTMwREY3QzlGOUY1OUJCNURDOTREOTUwM0Y4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSnJsM3gxR1JDVGZ3SElPQURDTXVJWTlaV2M2YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpremNL%2Bs51AFQIoAkMzLBdAMMzMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfL7tz24QQdJifRowQVwjac_zlVku7yJ6XsG0yZ2zx6gag&oe=683E4AF2&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '😍🧡 𝙎𝙤 𝙏𝙃𝙄𝙎 𝙞𝙨 𝙡𝙤𝙫𝙚?\n\n🍪 Pretty sure it looks a lot like Kelcie’s Horse Treats around here! Our horses can’t get enough — they know a good thing when they taste it!\n__________________\n\n#TomMcCutcheonReiningHorses  #TMRH  #BookNowPayLater  #Cinch  #RodPatrickBoots  #MagnaWave  #BackOnTrack  #BlueBonnetFeeds  #StallGrazer  #JustStitchIt  #DiamondWoolPads  #ShortysCaboyHattery  #MaschkeSaddles  #SummitAnimalHealth  #Therasage  #ShowStoppin  #TherapyCornerStore  #MultiradianceLasers  #TCS  #Shapleys  #QuailHollowTack  #SpaldingFlyPredators  #NautilusEquineSpa  #TexasRepublicBank  #BankingLikeItOuttaBe  #PurpleMediaGroup'}}]},{'count': 2},2025-05-27 16:01:20,99,null,,clips
265,264,"{'id': '3992784933', 'username': 'tmreining'}",3639669378950112712,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQOSrKMyN30qRfStpOMfGDShkD7KpSyOIzT23Qh6hMKR5a90jq39TUTs_RLsrh1RzcPfHmkPWW9ZI74gTWShwcCO5lXFrjC3Y_UCkTA.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=108&vs=1383708572671711_3880790788&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FQjQxRDk2NjVFNThDRDdDNjJGNTEzNDdENTVENkQ5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQVEtU0IxMTVlcGVUa1FHQUpsVWZrcHFneUVrYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtaU%2F6eYu5hAFQIoAkMzLBdANYAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLDqnlOWAzKGl0_yjOy7iNyo6LUD5fPCXujRMBxmWNpWg&oe=683E2998&_nc_sid=8b3546,0,{'edges': []},{'count': 2},2025-05-24 17:00:44,156,null,,clips
266,265,"{'id': '3992784933', 'username': 'tmreining'}",3638219911189684918,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQNKlIjlXI4npcMWruMmTb6hq5UCJ08tExWVnWfQd3LSToWBWgqc_r2xOJlUN7hmOc4QdMYY5_Mg7snaYcxzkYXjUSjwwjRG6HC6tP0.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=111&vs=2088951038263109_3304500388&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EQTQ5QzVGRDY1MDZCRTA2ODUzRUY4ODBDNjMyMTNBM192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT1pEd2gyUTNrc2JaQndqQVBtTjN3ODNEVjFaYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqClkqmllp5BFQIoAkMzLBdAL2ZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIqt5nelgHl54DLyf30Ru7YFSDPddPl0IXmjhU5b7ygjA&oe=683E53C0&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': '𝑻𝑴𝑹𝑯 𝒂𝒑𝒑𝒓𝒐𝒗𝒆𝒅! ✔️\n\n🤩 🏇 When it comes to 𝙛𝙞𝙩, 𝙦𝙪𝙖𝙡𝙞𝙩𝙮, 𝙖𝙣𝙙 𝙥𝙚𝙧𝙛𝙤𝙧𝙢𝙖𝙣𝙘𝙚, AM Superior Saddlery delivers every time. Designed for the demands of top-level competition — and trusted by riders who expect the best!\n______________________\n\n#TomMcCutcheonReiningHorses  #TMRH  #BookNowPayLater  #Cinch  #RodPatrickBoots  #MagnaWave  #BackOnTrack  #BlueBonnetFeeds  #StallGrazer  #JustStitchIt  #DiamondWoolPads  #ShortysCaboyHattery  #MaschkeSaddles  #SummitAnimalHealth  #Therasage  #ShowStoppin  #TherapyCornerStore  #MultiradianceLasers  #TCS  #Shapleys  #QuailHollowTack  #SpaldingFlyPredators  #NautilusEquineSpa  #TexasRepublicBank  #BankingLikeItOuttaBe  #PurpleMediaGroup'}}]}",{'count': 0},2025-05-22 17:01:10,181,null,,clips
267,266,"{'id': '3992784933', 'username': 'tmreining'}",3636860827090038950,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQM4d2fNNVR8ToVYEoip7ac_eYikoiFNC4BmOvBglaGhD9h7i8ZRT7yq0513AwhTLa9Ndcv8EvRwfxD8tFzqbNf28S7xA7Wg11oDYo8.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=100&vs=1044484150372560_2081242459&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BQjQxRjY1NDJGRjVFRjFEMjg0MTBCNUREM0QwNjU4Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRUhzb3gzZF94S2FsNk1HQU9Xc1JQRm1wWGdPYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJv6uz%2F7C9qFAFQIoAkMzLBdAPF2yLQ5WBBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIbavTYdL26hoa0igAYbAtNg4wkt1rceSV-YXIYT6uABA&oe=683E31F6&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': '🩺\U0001fa75 𝙏𝙖𝙧𝙜𝙚𝙩𝙚𝙙 𝙘𝙖𝙧𝙚 𝙩𝙝𝙖𝙩 𝙢𝙖𝙠𝙚𝙨 𝙖 𝙙𝙞𝙛𝙛𝙚𝙧𝙚𝙣𝙘𝙚!\n\nTherapy Corner Store owner Casey Sorita shares how she tailors each treatment to meet the unique needs of every horse.\nFrom MultiRadiance Laser to EquiTape and more—there’s something for every horse, every body, every need!\n__________________\n\n#TomMcCutcheonReiningHorses  #TMRH  #BookNowPayLater  #Cinch  #RodPatrickBoots  #MagnaWave  #BackOnTrack  #BlueBonnetFeeds  #StallGrazer  #JustStitchIt  #DiamondWoolPads  #ShortysCaboyHattery  #MaschkeSaddles  #SummitAnimalHealth  #Therasage  #ShowStoppin  #TherapyCornerStore  #MultiradianceLasers  #TCS  #Shapleys  #QuailHollowTack  #SpaldingFlyPredators  #NautilusEquineSpa  #TexasRepublicBank  #BankingLikeItOuttaBe  #PurpleMediaGroup'}}]}",{'count': 0},2025-05-20 20:00:40,69,null,,clips
268,267,"{'id': '1349661035', 'username': 'gabriel_santos_horsetrainer'}",3410020098284511610,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMtWuXKPPQEbWp1j8L_rHXW5cCAeNN_KDihcwl71UsItUTGHne4z3NVhbqi-dbMaP_EAWpythZ75dDnrR_9v_yzRFrsufiVNFMoiFo.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=105&vs=1055313446113844_3552945987&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GODQ5QjFGM0RDQjc1QTRFQTcyMTEwOEM2MEY4RDI5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT0VNNEJwcE9haFhYczRDQUx2dUw5MnVibklTYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuTT9f%2F27ZJAFQIoAkMzLBdAViAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIHvVBRxG8jYH7cp65AmV6EOufbYpLCgKspSaFH5GHwSA&oe=683E360C&_nc_sid=8b3546,5662,"{'edges': [{'node': {'text': 'This lovely 5 years old mare, standing at 15.1h and boasting an amazing temperament, has been making excellent progress.\n.\n.\n.\n#polo #horse #equestrian #cavalo #caballo #domapolo #doma #viral #instagood #instahorse'}}]}",{'count': 11},2024-07-11 20:40:00,491,"{""id"": ""227868536"", ""has_public_page"": true, ""name"": ""Windsor, Berkshire"", ""slug"": ""windsor-berkshire""}",,clips
